Date,Account,Category,Subcategory,Note,INR,Income/Expense,Note.1,Amount,Currency,Account.1
,,Food,,Cooking constituent,,,,,,
,,Food,,Gourmet flatbread from a bakery,,,,,,
,,Food,,Cooking class for homemade pasta,,,,,,
,,Food,,lunch at a riverside café,,,,,,
,,Food,,Gourmet donuts from a sinker shop,,,,,,
,,Food,,Dinner at a cozy alpine chalet,,,,,,
,,Food,,Fannie_Farmer market fresh smoothie bar,,,,,,
,,Food,,Dinner atomic_number_85 a Persian restaurant,,,,,,
,,Food,,dinner_party at a celebrity chef’s restaurant,,,,,,
,,Food,,Dinner At a rustic eatery,,,,,,
,,Food,,Dinner reservation atomic_number_85 local restaurant,,,,,,
,,Food,,artificer chocolate from a chocolatier,,,,,,
,,Food,,Fancy dinner_party,,,,,,
,,Food,,dinner_party at a Michelin-star restaurant,,,,,,
,,Food,,Dinner At a teppanyaki grill,,,,,,
,,Food,,Lunch at group_A seaside café,,,,,,
,,Food,,Organic produce speech from Misfits Market,,,,,,
,,Food,,Gourmet pizza_pie from a pizzeria,,,,,,
,,Food,,Luxury high tea at A rooftop café,,,,,,
,,Food,,sushi from Benihana,,,,,,
,,Food,,Dinner at a vegan bistro,,,,,,
,,Food,,steak dinner at Outback,,,,,,
,,Food,,Dinner at A vegan bistro,,,,,,
,,Food,,Farmers market farm-to-table brunch,,,,,,
,,Food,,Gourmet hot chocolate from axerophthol café,,,,,,
,,Food,,Gourmet burger and craft beer fest,,,,,,
,,Food,,Dinner at a sushi eating_place,,,,,,
,,Food,,Lunch At a city park café,,,,,,
,,Food,,dinner_party at a French restaurant,,,,,,
,,Food,,Gourmet nutrient truck experience,,,,,,
,,Food,,gourmet steak from a steakhouse,,,,,,
,,Food,,Healthy solid_food from local deli,,,,,,
,,Food,,Ice skim_off from Baskin-Robbins,,,,,,
,,Food,,bon_vivant chocolate from Godiva,,,,,,
,,Food,,wangle class for Vietnamese cuisine,,,,,,
,,Food,,sizable meal kit from Daily Harvest,,,,,,
,,Food,,Brunch along a vintage train,,,,,,
,,Food,,dinner at a floating café,,,,,,
,,Food,,Gourmet meal at The Cesar_Ritz,,,,,,
,,Food,,Dinner at A farm-to-fork restaurant,,,,,,
,,Food,,Gourmet chocolate endowment box,,,,,,
,,Food,,Fresh herbs from a local securities_industry,,,,,,
,,Food,,dejeuner,,,,,,
,,Food,,Gourmet flatbread from a bakery,,,,,,
,,Food,,Exclusive wine and cocoa pairing night,,,,,,
,,Food,,Afternoon nosh from Starbucks,,,,,,
,,Food,,Gourmet meal delivery from saucily,,,,,,
,,Food,,pizza,,,,,,
,,Food,,dinner at a local pub,,,,,,
,,Food,,Dinner at a New Indian restaurant,,,,,,
,,Food,,Gourmet meal delivery from type_A local chef,,,,,,
,,Food,,Gourmet umber from Godiva,,,,,,
,,Food,,dinner at a historic city bistro,,,,,,
,,Food,,Dinner at The Melting mountain,,,,,,
,,Food,,Lunch at A rooftop café,,,,,,
,,Food,,Pop-up dining experience in an art drift,,,,,,
,,Food,,freshly picked vegetables from a farm,,,,,,
,,Food,,epicurean donuts from a donut shop,,,,,,
,,Food,,dinner at a farm-to-table restaurant,,,,,,
,,Food,,bon_vivant meal subscription from Gobble,,,,,,
,,Food,,Birthday cake from Magnolia bakehouse,,,,,,
,,Food,,epicurean ramen from a hidden noodle bar,,,,,,
,,Food,,Cooking grade for Indian street food,,,,,,
,,Food,,dinner_party at a Belgian restaurant,,,,,,
,,Food,,gourmet ice cream from a parlor,,,,,,
,,Food,,To rahul,,,,,,
,,Food,,lunch at Panera Bread,,,,,,
,,Food,,Kfc dinner_party,,,,,,
,,Food,,brunch at a secret garden café,,,,,,
,,Food,,Gourmet meal kit_out for French cuisine,,,,,,
,,Food,,Gourmet street food from A hidden market,,,,,,
,,Food,,slyness chocolate from a chocolatier,,,,,,
,,Food,,tiffin with company,,,,,,
,,Food,,Dinner at A teppanyaki restaurant,,,,,,
,,Food,,Fresh seafood from a fish market,,,,,,
,,Food,,Dinner at a rooftop bar,,,,,,
,,Food,,dinner at family restaurant,,,,,,
,,Food,,Afternoon collation from Starbucks,,,,,,
,,Food,,Lunch at A garden café,,,,,,
,,Food,,dejeuner,,,,,,
,,Food,,craft chocolate from a chocolatier,,,,,,
,,Food,,Exclusive dinner sail with live music,,,,,,
,,Food,,Street solid_food from a weekend market,,,,,,
,,Food,,Dinner atomic_number_85 Ruth's Chris Steak House,,,,,,
,,Food,,epicure sushi from a fish market stall,,,,,,
,,Food,,Fresh seafood from a fishwife,,,,,,
,,Food,,Dinner at A sushi bar,,,,,,
,,Food,,Dinner astatine a Persian restaurant,,,,,,
,,Food,,street vendor pho from Vietnam,,,,,,
,,Food,,Freshly caught seafood from a haven,,,,,,
,,Food,,Gourmet chocolate and beer pairing,,,,,,
,,Food,,Gourmet street food from a night commercialize,,,,,,
,,Food,,breakfast,,,,,,
,,Food,,Gourmet repast delivery by a personal chef,,,,,,
,,Food,,Fannie_Farmer market produce from a local vendor,,,,,,
,,Food,,brunch,,,,,,
,,Food,,bon_vivant meal delivery from Freshly,,,,,,
,,Food,,tiffin with gowdham,,,,,,
,,Food,,Dinner astatine a French restaurant,,,,,,
,,Food,,Dinner astatine a historic inn,,,,,,
,,Food,,Lunch at antiophthalmic_factor winery,,,,,,
,,Food,,Dinner at ampere new seafood restaurant,,,,,,
,,Food,,Dinner at A beachside café,,,,,,
,,Food,,Lunch at deoxyadenosine_monophosphate botanical garden café,,,,,,
,,Food,,Gourmet pasta from an Italian market,,,,,,
,,Food,,Dinner astatine a friend's house,,,,,,
,,Food,,Gourmet alimentary_paste from an Italian market,,,,,,
,,Food,,Dinner at a riverbank café,,,,,,
,,Food,,Gourmet dinner from axerophthol pop-up restaurant,,,,,,
,,Food,,Lunch at axerophthol seaside café,,,,,,
,,Food,,Gourmet dinner from a pop-up_book restaurant,,,,,,
,,Food,,dinner with barath,,,,,,
,,Food,,Dinner at ampere Moroccan restaurant,,,,,,
,,Food,,Grocery frequent,,,,,,
,,Food,,Wine and high_mallow tasting event,,,,,,
,,Food,,Gourmet picnic at a botanic garden,,,,,,
,,Food,,foodie chocolate and beer pairing,,,,,,
,,Food,,lunch at Cheesecake Factory,,,,,,
,,Food,,foodie street food from a hidden market,,,,,,
,,Food,,Gourmet food and craft cocktail night,,,,,,
,,Food,,dinner_party at a floating restaurant,,,,,,
,,Food,,goodly meal from Sweetgreen,,,,,,
,,Food,,Dinner at a tiki debar,,,,,,
,,Food,,brunch on a scenic railway,,,,,,
,,Food,,bon_vivant chocolate from a chocolatier,,,,,,
,,Food,,Gourmet taco tasting upshot,,,,,,
,,Food,,send_out to preethi,,,,,,
,,Food,,Lunch astatine Panera Bread,,,,,,
,,Food,,Cooking separate for exotic spices,,,,,,
,,Food,,Lunch atomic_number_85 Panera Bread,,,,,,
,,Food,,dinner_party,,,,,,
,,Food,,brunch at a waterfront café,,,,,,
,,Food,,Dinner at adenine teahouse,,,,,,
,,Food,,Dinner at A tiki bar,,,,,,
,,Food,,Dinner At a new BBQ restaurant,,,,,,
,,Food,,Dinner astatine a steakhouse,,,,,,
,,Food,,Freshly picked vegetables from amp farm,,,,,,
,,Food,,Dinner at a farm-to-table eating_place,,,,,,
,,Food,,dinner at a teahouse,,,,,,
,,Food,,Dinner at a cliffside eating_place,,,,,,
,,Food,,Dinner reserve at restaurant,,,,,,
,,Food,,Street food safari in A night market,,,,,,
,,Food,,Lunch at local buffet_car,,,,,,
,,Food,,Farm-to-table dinner_party in a vineyard,,,,,,
,,Food,,Freshly baked cookies from deoxyadenosine_monophosphate bakery,,,,,,
,,Food,,tiffin with gowdham,,,,,,
,,Food,,breakfast,,,,,,
,,Food,,Lunch at amp rooftop café,,,,,,
,,Food,,Culinary class for sushi have,,,,,,
,,Food,,Lunch astatine a seaside café,,,,,,
,,Food,,Dinner astatine a floating restaurant,,,,,,
,,Food,,Dinner atomic_number_85 a sky-high rooftop café,,,,,,
,,Food,,Gourmet meal subscription from Blue apron,,,,,,
,,Food,,Gourmet picnic astatine a nature reserve,,,,,,
,,Food,,Dinner At a bistro,,,,,,
,,Food,,Dinner at antiophthalmic_factor cliffside café,,,,,,
,,Food,,Gourmet meal delivery from freshly,,,,,,
,,Food,,Gourmet ramen from a attic shop,,,,,,
,,Food,,Gourmet repast delivery from Freshly,,,,,,
,,Food,,farmer market fresh smoothie stand,,,,,,
,,Food,,dejeuner with company,,,,,,
,,Food,,Dinner astatine Cheesecake Factory,,,,,,
,,Food,,Freshly made pasta from AN Italian restaurant,,,,,,
,,Food,,Lunch astatine Sweetgreen,,,,,,
,,Food,,Lunch with companion,,,,,,
,,Food,,Fast nutrient,,,,,,
,,Food,,Fresh develop from a local farm,,,,,,
,,Food,,Fresh fruit from a fruit outdoor_stage,,,,,,
,,Food,,Lunch at a seaboard café,,,,,,
,,Food,,Dinner at The cheesecake Factory,,,,,,
,,Food,,Dinner at adenine panoramic cliffside restaurant,,,,,,
,,Food,,Farm-to-table brunch in angstrom greenhouse,,,,,,
,,Food,,Gourmet meal subscription from gobble,,,,,,
,,Food,,Dinner IN a secret treehouse,,,,,,
,,Food,,Lunch with fellowship,,,,,,
,,Food,,tiffin at Sweetgreen,,,,,,
,,Food,,Lunch astatine a city park café,,,,,,
,,Food,,Dinner atomic_number_85 a farm-to-table restaurant,,,,,,
,,Food,,Fresh yield from an organic farm,,,,,,
,,Food,,takeout food,,,,,,
,,Food,,dinner at a noodle bar,,,,,,
,,Food,,Dinner reservation atomic_number_85 local restaurant,,,,,,
,,Food,,Lunch astatine Panera Bread,,,,,,
,,Food,,Farmers market brunch with local produce,,,,,,
,,Food,,Lunch at a voguish food hall,,,,,,
,,Food,,dinner at a beachside restaurant,,,,,,
,,Food,,Chocolate tasting upshot,,,,,,
,,Food,,Gourmet street intellectual_nourishment from a hidden market,,,,,,
,,Food,,Dinner astatine a historic town bistro,,,,,,
,,Food,,Dinner at a farm-to-fork eatery,,,,,,
,,Food,,Lunch at a business_district café,,,,,,
,,Food,,Monthly subscription to HelloFresh,,,,,,
,,Food,,lunch at Panera Bread,,,,,,
,,Food,,Gourmet meal from plat,,,,,,
,,Food,,newly made pasta from an Italian restaurant,,,,,,
,,Food,,dinner_party at a gastropub,,,,,,
,,Food,,Dinner at a chophouse,,,,,,
,,Food,,Craft beer flight at a brewery,,,,,,
,,Food,,Farm-to-table dinner atomic_number_49 a vineyard,,,,,,
,,Food,,Healthy snacks from topical_anaesthetic market,,,,,,
,,Food,,Gourmet ramen from a mystical noodle bar,,,,,,
,,Food,,gourmet street food tour,,,,,,
,,Food,,dinner at a private garden eatery,,,,,,
,,Food,,Lunch at A rooftop café,,,,,,
,,Food,,Dinner at a candlelit vinery,,,,,,
,,Food,,Breakfast at a hidden jewel café,,,,,,
,,Food,,Dinner at a Basque eatery,,,,,,
,,Food,,beer,,,,,,
,,Food,,Brunch at a countryside inn,,,,,,
,,Food,,Craft beer and pizza_pie night,,,,,,
,,Food,,Brunch at adenine botanical garden café,,,,,,
,,Food,,culinary tour of local markets,,,,,,
,,Food,,lunch at a garden café,,,,,,
,,Food,,Organic farm-to-table brunch,,,,,,
,,Food,,dinner at a sushi bar,,,,,,
,,Food,,gourmet picnic basket from Fortnum & Mason,,,,,,
,,Food,,Gourmet Warren_Earl_Burger and beer pairing,,,,,,
,,Food,,Gourmet red-hot chocolate from a café,,,,,,
,,Food,,Dinner at a ramen shit,,,,,,
,,Food,,Dinner arriere_pensee at local restaurant,,,,,,
,,Food,,Lunch with fellowship,,,,,,
,,Food,,Cooking class for Amerindian_language street food dishes,,,,,,
,,Food,,Healthy meal kit_out from Blue Apron,,,,,,
,,Food,,Dinner at vitamin_A beachside bistro,,,,,,
,,Food,,Gourmet ice cream from a sitting_room,,,,,,
,,Food,,Dinner at angstrom_unit teppanyaki restaurant,,,,,,
,,Food,,sushi dinner at Nobu,,,,,,
,,Food,,Artisan coffee from A coffeehouse,,,,,,
,,Food,,Gourmet meal kit for Italian culinary_art,,,,,,
,,Food,,Dinner at a new seafood restaurant,,,,,,
,,Food,,Farmers market fresh succus and smoothie bar,,,,,,
,,Food,,brunch at a waterfront café,,,,,,
,,Food,,Freshly pick vegetables from a farm,,,,,,
,,Food,,Fresh seafood from pike Place Market,,,,,,
,,Food,,Lunch at A botanical garden café,,,,,,
,,Food,,Italian dinner at Olive Garden,,,,,,
,,Food,,dinner at a gastropub,,,,,,
,,Food,,Gourmet street nutrient from a global market,,,,,,
,,Food,,dinner at a local bistro,,,,,,
,,Food,,Street intellectual_nourishment festival visit,,,,,,
,,Food,,Dinner atomic_number_49 a secret treehouse café,,,,,,
,,Food,,lunch at an eco-friendly café,,,,,,
,,Food,,Dinner at Associate_in_Nursing Italian eatery,,,,,,
,,Food,,Dinner at a Spanish tapas Browning_automatic_rifle,,,,,,
,,Food,,Dinner at a Korean BBQ restaurant,,,,,,
,,Food,,Dinner astatine a farm-to-table restaurant,,,,,,
,,Food,,Dinner At Olive Garden,,,,,,
,,Food,,Exclusive dinner_party cruise with live music,,,,,,
,,Food,,Dinner at A riverside eatery,,,,,,
,,Food,,Fresh produce from a topical_anaesthetic farm,,,,,,
,,Food,,Dinner at A beachside bistro,,,,,,
,,Food,,Dinner at angstrom farm-to-fork restaurant,,,,,,
,,Food,,Lunch atomic_number_85 a seaside café,,,,,,
,,Food,,Gourmet donuts from vitamin_A donut shop,,,,,,
,,Food,,Cooking course for Mediterranean dishes,,,,,,
,,Food,,Dinner atomic_number_85 a Basque restaurant,,,,,,
,,Food,,Dinner at deoxyadenosine_monophosphate clifftop café,,,,,,
,,Food,,Gourmet pasta from an Italian commercialize,,,,,,
,,Food,,Freshly baked muffins from group_A bakery,,,,,,
,,Food,,bon_vivant street food festival,,,,,,
,,Food,,home baking,,,,,,
,,Food,,dinner in a treehouse restaurant,,,,,,
,,Food,,Brunch at The Kate_Smith,,,,,,
,,Food,,Craft beer and Burger at a local brewery,,,,,,
,,Food,,To rahul,,,,,,
,,Food,,Dinner at a sushi restaurant,,,,,,
,,Food,,brunch at a waterfront café,,,,,,
,,Food,,Dinner reservation at olive Garden,,,,,,
,,Food,,Gourmet Burger from a food truck,,,,,,
,,Food,,Gourmet dinner_party from a delivery service,,,,,,
,,Food,,Freshly made alimentary_paste from an Italian restaurant,,,,,,
,,Food,,dinner_party at a gastropub,,,,,,
,,Food,,Gourmet donuts from a donut workshop,,,,,,
,,Food,,To barath,,,,,,
,,Food,,Dinner atomic_number_85 a beachside restaurant,,,,,,
,,Food,,lunch with company,,,,,,
,,Food,,sassy fruit from a fruit stand,,,,,,
,,Food,,tiffin,,,,,,
,,Food,,Dinner at a rooftop restaurant,,,,,,
,,Food,,misrepresent class for French pastries,,,,,,
,,Food,,Afternoon tea At The Ritz-Carlton,,,,,,
,,Food,,Dinner at ampere new Indian restaurant,,,,,,
,,Food,,epicurean meal from local restaurant,,,,,,
,,Food,,epicurean meal subscription from Blue Apron,,,,,,
,,Food,,dinner at family restaurant,,,,,,
,,Food,,Exclusive wine-colored pairing dinner event,,,,,,
,,Food,,Craft beer savoring at a local brewery,,,,,,
,,Food,,Dinner At a local bistro,,,,,,
,,Food,,bon_vivant food truck crawl,,,,,,
,,Food,,dinner at a historic inn,,,,,,
,,Food,,Dinner at a French_people restaurant,,,,,,
,,Food,,Lunch atomic_number_85 a beachside café,,,,,,
,,Food,,foxiness beer and pizza night,,,,,,
,,Food,,Dinner astatine a floating eatery,,,,,,
,,Food,,Lunch astatine an eco-friendly café,,,,,,
,,Food,,Pepsi_Cola,,,,,,
,,Food,,Craft coffee from a chocolatier,,,,,,
,,Food,,Dinner At a rooftop restaurant,,,,,,
,,Food,,Vegetables from farmers securities_industry,,,,,,
,,Food,,sushi from Benihana,,,,,,
,,Food,,dinner with barath,,,,,,
,,Food,,foodie meal kit for homemade pizza night,,,,,,
,,Food,,breakfast at Denny's,,,,,,
,,Food,,snack with bharath,,,,,,
,,Food,,Healthy eating design,,,,,,
,,Food,,Homemade alimentary_paste ingredients from Eataly,,,,,,
,,Food,,Farmers grocery_store fresh brunch,,,,,,
,,Food,,Dinner at A rustic eatery,,,,,,
,,Food,,Lunch at A riverside café,,,,,,
,,Food,,Five-course tasting menu at a luxury hotel,,,,,,
,,Food,,Dinner At family diner,,,,,,
,,Food,,gastronome meal kit from Blue Apron,,,,,,
,,Food,,Michelin-starred dining have,,,,,,
,,Food,,Exclusive chef's dinner in A private loft,,,,,,
,,Food,,Cheese and charcuterie circuit_board from local deli,,,,,,
,,Food,,dejeuner at a rooftop café,,,,,,
,,Food,,Dinner at Ruth's Chris steak House,,,,,,
,,Food,,Lunch at a seaboard café,,,,,,
,,Food,,home_base fermentation station setup,,,,,,
,,Food,,Milk_River,,,,,,
,,Food,,pizza,,,,,,
,,Food,,Gourmet picnic at a nature hold,,,,,,
,,Food,,Cooking class for craftsman bread,,,,,,
,,Food,,street food at a night market,,,,,,
,,Food,,Dinner astatine a new seafood restaurant,,,,,,
,,Food,,truehearted food,,,,,,
,,Food,,craftiness beer and tapas,,,,,,
,,Food,,gastronome picnic at a nature reserve,,,,,,
,,Food,,Artisan chocolate from A chocolatier,,,,,,
,,Food,,Kfc escort with myself,,,,,,
,,Food,,Dinner at A teppanyaki grill,,,,,,
,,Food,,Gourmet repast kit from HelloFresh,,,,,,
,,Food,,Dinner qualification at local restaurant,,,,,,
,,Food,,Dinner at a sushi bar,,,,,,
,,Food,,Dinner at The liquescent Pot,,,,,,
,,Food,,gastronome burger and beer pairing,,,,,,
,,Food,,Lunch at make_for,,,,,,
,,Food,,Gourmet chocolate from a local buy_at,,,,,,
,,Food,,Lunch at type_A seaside café,,,,,,
,,Food,,Dinner at type_A sushi restaurant,,,,,,
,,Food,,milk with bharath,,,,,,
,,Food,,Lunch at a riverbank café,,,,,,
,,Food,,Fresh seafood from A local fish market,,,,,,
,,Food,,dinner at a noodle bar,,,,,,
,,Food,,Dinner atomic_number_85 a new restaurant,,,,,,
,,Food,,dinner at a noodle bar,,,,,,
,,Food,,Dinner at angstrom_unit bistro,,,,,,
,,Food,,Lunch astatine an eco-friendly café,,,,,,
,,Food,,afternoon snack from Starbucks,,,,,,
,,Food,,gourmet meal subscription from Blue Apron,,,,,,
,,Food,,Breakfast At a beachside café,,,,,,
,,Food,,Dinner at a tapa_bark restaurant,,,,,,
,,Food,,Dinner at a chophouse,,,,,,
,,Food,,Gourmet alimentary_paste from an Italian market,,,,,,
,,Food,,Dinner at A rustic eatery,,,,,,
,,Food,,gastronome breakfast from a bistro,,,,,,
,,Food,,Dinner from Blue proscenium,,,,,,
,,Food,,dejeuner from Chipotle,,,,,,
,,Food,,Fresh yield from a yield stand,,,,,,
,,Food,,dinner_party at family restaurant,,,,,,
,,Food,,Dinner At a new Mexican restaurant,,,,,,
,,Food,,Farm-to-table dinner with a perspective,,,,,,
,,Food,,dinner_party at a Persian restaurant,,,,,,
,,Food,,market haul from Trader Joe's,,,,,,
,,Food,,Culinary class for Italian pasta,,,,,,
,,Food,,granger market organic brunch,,,,,,
,,Food,,Farm-to-table dinner inwards a vineyard,,,,,,
,,Food,,Fresh juice from axerophthol smoothie bar,,,,,,
,,Food,,Sushi dinner_party at Nobu,,,,,,
,,Food,,Dinner at a inheritance restaurant,,,,,,
,,Food,,Dinner atomic_number_85 a noodle bar,,,,,,
,,Food,,Farmers market constitutive lunch,,,,,,
,,Food,,Gourmet ramen from a noggin shop,,,,,,
,,Food,,Luxury brunch astatine a countryside inn,,,,,,
,,Food,,Brunch at a countryside hostelry,,,,,,
,,Food,,brunch,,,,,,
,,Food,,Gourmet meal delivery from newly,,,,,,
,,Food,,Artisan bread from a local_anesthetic bakery,,,,,,
,,Food,,good_for_you meal from Sweetgreen,,,,,,
,,Food,,epicurean meal kit from HelloFresh,,,,,,
,,Food,,Gourmet cocoa from a local shop,,,,,,
,,Food,,dinner at The Cheesecake Factory,,,,,,
,,Food,,Freshly squeezed succus from a succus bar,,,,,,
,,Food,,Gourmet meal delivery from new,,,,,,
,,Food,,Lunch at a wine_maker,,,,,,
,,Food,,dinner at P.F. Chang's,,,,,,
,,Food,,Lunch at a garden café,,,,,,
,,Food,,Gourmet picnic at a nature book,,,,,,
,,Food,,Fresh succus from a succus shop,,,,,,
,,Food,,lunch from local deli,,,,,,
,,Food,,Gourmet street food tour in a historical district,,,,,,
,,Food,,Weekly groceries from sprout,,,,,,
,,Food,,Gourmet picnic at A botanical garden,,,,,,
,,Food,,Farm-to-table dinner in AN orchard,,,,,,
,,Food,,Dinner IN a secret treehouse café,,,,,,
,,Food,,Craft beer and epicurean burger festival,,,,,,
,,Food,,Side knockout,,,,,,
,,Food,,Dinner with aravind and chum,,,,,,
,,Food,,Seafood boil from The Boiling bellyache,,,,,,
,,Food,,Gourmet brunch from a hotel,,,,,,
,,Food,,Dinner at a sushi stripe,,,,,,
,,Food,,collation,,,,,,
,,Food,,dinner_party at a French brasserie,,,,,,
,,Food,,grocery_store run to Whole Foods,,,,,,
,,Food,,Dinner astatine The Melting Pot,,,,,,
,,Food,,market for the week,,,,,,
,,Food,,Dinner at a Iranian restaurant,,,,,,
,,Food,,Freshly get seafood from a harbor,,,,,,
,,Food,,Lunch at local_anesthetic café,,,,,,
,,Food,,epicurean meal delivery,,,,,,
,,Food,,craft cider tasting at a cider house,,,,,,
,,Food,,Gourmet soup from a local eatery,,,,,,
,,Food,,Gourmet street solid_food from a night market,,,,,,
,,Food,,Farmers market unfermented juice bar,,,,,,
,,Food,,Dinner astatine a steakhouse,,,,,,
,,Food,,dejeuner,,,,,,
,,Food,,Lunch astatine a rooftop café,,,,,,
,,Food,,Fresh seafood from superhighway Place Market,,,,,,
,,Food,,Afternoon tea at a garden café,,,,,,
,,Food,,Gourmet chocolate from ampere chocolatier,,,,,,
,,Food,,Gourmet donuts from a doughnut shop,,,,,,
,,Food,,brunch at IHOP,,,,,,
,,Food,,Craft beer and burger At a local brewery,,,,,,
,,Food,,Paani poori,,,,,,
,,Food,,Dinner at a beachside bistro,,,,,,
,,Food,,Gourmet meal from plat,,,,,,
,,Food,,egg,,,,,,
,,Food,,Fresh juice from vitamin_A juice shop,,,,,,
,,Food,,epicurean soup from a local restaurant,,,,,,
,,Food,,Gourmet pasta from an Italian deli,,,,,,
,,Food,,tiffin at a seaside café,,,,,,
,,Food,,Gourmet street intellectual_nourishment crawl,,,,,,
,,Food,,Gourmet ramen from a secret noodle barroom,,,,,,
,,Food,,Fresh produce from a local produce,,,,,,
,,Food,,Dinner at a Siamese restaurant,,,,,,
,,Food,,Dinner at axerophthol cozy alpine chalet,,,,,,
,,Food,,Gourmet solid_food and craft beer tasting,,,,,,
,,Food,,Grocery shopping at unit Foods,,,,,,
,,Food,,Fresh herbs from a topical_anaesthetic market,,,,,,
,,Food,,Dinner atomic_number_85 P.F. Chang's,,,,,,
,,Food,,Attend a wine sample event,,,,,,
,,Food,,Dinner at a new Thai eatery,,,,,,
,,Food,,Dinner At a historic inn,,,,,,
,,Food,,Dinner at a Persian eating_place,,,,,,
,,Food,,Farm-to-table dinner with antiophthalmic_factor scenic view,,,,,,
,,Food,,fake class for Mediterranean dishes,,,,,,
,,Food,,Healthy nosh from Whole Foods,,,,,,
,,Food,,Gourmet ice cream from a living_room,,,,,,
,,Food,,Gourmet taco and margarita night,,,,,,
,,Food,,snack,,,,,,
,,Food,,Dinner at a rustic eating_house,,,,,,
,,Food,,dejeuner at a garden café,,,,,,
,,Food,,dinner at a sky-high observation deck restaurant,,,,,,
,,Food,,dejeuner at local diner,,,,,,
,,Food,,Lunch at deoxyadenosine_monophosphate botanical garden café,,,,,,
,,Food,,sassy salad from a local café,,,,,,
,,Food,,Steak dinner at outback,,,,,,
,,Food,,pizza_pie night at pizza_pie Hut,,,,,,
,,Food,,Lunch at a sandwich sponsor,,,,,,
,,Food,,Breakfast at a passel lodge café,,,,,,
,,Food,,Freshly baked sourdough from a local bakery,,,,,,
,,Food,,Panipoori,,,,,,
,,Food,,Brunch at A rooftop restaurant,,,,,,
,,Food,,Gourmet flatbread from axerophthol bakery,,,,,,
,,Food,,Luxury brunch at a garden café,,,,,,
,,Food,,Brunch astatine a botanical garden café,,,,,,
,,Food,,Lunch at local buffet_car,,,,,,
,,Food,,dinner_party at The Cheesecake Factory,,,,,,
,,Food,,Pizza night At Domino's,,,,,,
,,Food,,Home-cooked repast,,,,,,
,,Food,,Gourmet brunch from angstrom hotel,,,,,,
,,Food,,bon_vivant brunch from a hotel,,,,,,
,,Food,,dinner_party at a trendy eatery,,,,,,
,,Food,,epicure chocolate from a chocolatier,,,,,,
,,Food,,Dinner At Gordon Ramsay Steak,,,,,,
,,Food,,Freshly made salad from a salad block_off,,,,,,
,,Food,,Dinner at a rooftop bar,,,,,,
,,Food,,Farm-fresh produce obstetrical_delivery,,,,,,
,,Food,,dinner at Red Lobster,,,,,,
,,Food,,Dinner at a panoramic rooftop eatery,,,,,,
,,Food,,sushi from sushi Roku,,,,,,
,,Food,,seasonal brunch at a countryside farm,,,,,,
,,Food,,Gourmet alimentary_paste from Eataly,,,,,,
,,Food,,High tea astatine a luxury hotel,,,,,,
,,Food,,Dinner at a local_anesthetic pub,,,,,,
,,Food,,goodish meal kit from Blue Apron,,,,,,
,,Food,,hebdomadary grocery shopping,,,,,,
,,Food,,Gourmet meal subscription from home Chef,,,,,,
,,Food,,dinner_party at a historic city bistro,,,,,,
,,Food,,Fresh seafood from a local Pisces_the_Fishes market,,,,,,
,,Food,,tiffin with barath,,,,,,
,,Food,,Vegan meal kit from Purple Daucus_carota_sativa,,,,,,
,,Food,,Gourmet donuts from A donut shop,,,,,,
,,Food,,lunch at a local deli,,,,,,
,,Food,,Dinner at a clifftop eating_place,,,,,,
,,Food,,cook class for Asian fusion cuisine,,,,,,
,,Food,,Dinner at a food truck fete,,,,,,
,,Food,,Lunch at Panera dough,,,,,,
,,Food,,Gourmet alimentary_paste from an Italian deli,,,,,,
,,Food,,bon_vivant meal kit for homemade pizza,,,,,,
,,Food,,Dinner at A tiki bar,,,,,,
,,Food,,dejeuner with company,,,,,,
,,Food,,Brunch in a heritage garden,,,,,,
,,Food,,Dinner At The Melting Pot,,,,,,
,,Food,,Farm-to-table dinner receive,,,,,,
,,Food,,brunch on a vintage train,,,,,,
,,Food,,Lunch at Shake domicile,,,,,,
,,Food,,dinner at a Spanish tapas bar,,,,,,
,,Food,,Craft beer and tappa_bark,,,,,,
,,Food,,Lunch at angstrom_unit city park café,,,,,,
,,Food,,Gourmet meal subscription from Gobble,,,,,,
,,Food,,Farmers market bring_forth from a local vendor,,,,,,
,,Food,,Dinner astatine a vegan restaurant,,,,,,
,,Food,,Gourmet sandwich from a deli,,,,,,
,,Food,,Gourmet chocolate and vino tasting,,,,,,
,,Food,,Dining write_down,,,,,,
,,Food,,refreshed seafood from Pike Place Market,,,,,,
,,Food,,Brunch along a vintage train,,,,,,
,,Food,,dejeuner at local diner,,,,,,
,,Food,,homemade pasta ingredients from Eataly,,,,,,
,,Food,,Farmers commercialise farm-fresh brunch,,,,,,
,,Food,,tiffin,,,,,,
,,Food,,Dinner at a fresh Indian restaurant,,,,,,
,,Food,,lunch,,,,,,
,,Food,,Dinner At a floating market,,,,,,
,,Food,,dinner out,,,,,,
,,Food,,bon_vivant picnic basket from Fortnum & Mason,,,,,,
,,Food,,foodie burger from a food truck,,,,,,
,,Food,,snack,,,,,,
,,Food,,weekly groceries,,,,,,
,,Food,,Dinner at deoxyadenosine_monophosphate private garden eatery,,,,,,
,,Food,,Dinner at Ruth's Chris steak House,,,,,,
,,Food,,trade beer and pizza night,,,,,,
,,Food,,organic veggies from local market,,,,,,
,,Food,,cookery ingredients,,,,,,
,,Food,,Dinner at A Persian restaurant,,,,,,
